latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
13.89786,106.68798,340,0.37,0.58,2020-03-04,05:30,N,nominal,1.0NRT,296.2,3.6,D
13.70162,105.71574,338.8,0.43,0.62,2020-03-04,05:30,N,nominal,1.0NRT,290.7,7.1,D
13.90388,106.69037,342.8,0.37,0.58,2020-03-04,05:30,N,nominal,1.0NRT,298.6,3.6,D
13.9032,106.68694,343.7,0.37,0.58,2020-03-04,05:30,N,nominal,1.0NRT,295.2,3.6,D
14.04999,107.40363,347.5,0.33,0.55,2020-03-04,05:30,N,nominal,1.0NRT,296.1,5,D
13.92407,106.73629,355.1,0.37,0.58,2020-03-04,05:30,N,nominal,1.0NRT,299.7,5.2,D
14.06133,107.40773,330.7,0.33,0.55,2020-03-04,05:30,N,nominal,1.0NRT,294.5,2.2,D
13.75337,105.85445,346.6,0.42,0.61,2020-03-04,05:30,N,nominal,1.0NRT,294,4.8,D
14.21438,108.17569,341.9,0.59,0.53,2020-03-04,05:30,N,nominal,1.0NRT,299.2,8.5,D
14.00451,107.00631,342.3,0.35,0.57,2020-03-04,05:30,N,nominal,1.0NRT,300.2,3.4,D
14.06337,107.25431,367,0.34,0.56,2020-03-04,05:30,N,high,1.0NRT,308.2,42.2,D
14.06275,107.25105,352,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,297,42.2,D
13.71968,105.45062,340.6,0.45,0.63,2020-03-04,05:30,N,nominal,1.0NRT,293.6,5,D
13.98717,106.7769,367,0.37,0.58,2020-03-04,05:30,N,high,1.0NRT,299.8,22.8,D
14.01135,106.87343,367,0.36,0.57,2020-03-04,05:30,N,high,1.0NRT,298.8,8.3,D
13.87155,106.12704,341.8,0.41,0.6,2020-03-04,05:30,N,nominal,1.0NRT,298.1,2,D
14.33227,108.51489,342.5,0.56,0.51,2020-03-04,05:30,N,nominal,1.0NRT,298.7,15.9,D
14.33127,108.50947,344.1,0.56,0.51,2020-03-04,05:30,N,nominal,1.0NRT,293.3,8.4,D
14.33031,108.50431,340.1,0.56,0.51,2020-03-04,05:30,N,nominal,1.0NRT,293.9,8.4,D
14.02714,106.8703,333.7,0.36,0.57,2020-03-04,05:30,N,nominal,1.0NRT,297.9,1.6,D
14.30458,108.20547,330.7,0.58,0.52,2020-03-04,05:30,N,nominal,1.0NRT,297.9,5.4,D
14.37395,108.44712,331.3,0.56,0.51,2020-03-04,05:30,N,nominal,1.0NRT,291.7,3.4,D
16.31688,120.67815,338.1,0.38,0.44,2020-03-04,05:30,N,nominal,1.0NRT,299.1,10.1,D
13.9802,106.30622,335.7,0.39,0.6,2020-03-04,05:30,N,nominal,1.0NRT,296.6,3.6,D
13.67954,104.78305,336.2,0.5,0.66,2020-03-04,05:30,N,nominal,1.0NRT,294.5,5,D
14.00804,106.36118,367,0.39,0.59,2020-03-04,05:30,N,high,1.0NRT,300.3,40.5,D
14.00732,106.35752,352.4,0.39,0.59,2020-03-04,05:30,N,nominal,1.0NRT,296.1,40.5,D
13.60771,104.24433,336.3,0.55,0.68,2020-03-04,05:30,N,nominal,1.0NRT,286.6,6.2,D
13.64301,104.25816,336.7,0.54,0.68,2020-03-04,05:30,N,nominal,1.0NRT,285.1,9.2,D
14.3627,107.93688,349.9,0.61,0.53,2020-03-04,05:30,N,nominal,1.0NRT,306.8,17.3,D
14.34936,107.81036,340.1,0.62,0.54,2020-03-04,05:30,N,nominal,1.0NRT,301.3,4.5,D
14.35426,107.80933,331.9,0.62,0.54,2020-03-04,05:30,N,low,1.0NRT,302.9,4.5,D
14.36589,107.93975,342.6,0.6,0.53,2020-03-04,05:30,N,nominal,1.0NRT,304.1,13,D
14.3648,107.93414,343.5,0.6,0.53,2020-03-04,05:30,N,nominal,1.0NRT,306,13,D
14.35057,107.80798,342.4,0.62,0.54,2020-03-04,05:30,N,nominal,1.0NRT,302.8,11.5,D
13.64661,104.25411,346.9,0.54,0.68,2020-03-04,05:30,N,nominal,1.0NRT,283.8,8,D
13.64768,104.25924,367,0.54,0.68,2020-03-04,05:30,N,low,1.0NRT,283.1,18.3,D
13.48671,103.30187,335.2,0.63,0.72,2020-03-04,05:30,N,nominal,1.0NRT,289,6.6,D
14.12205,106.35967,332.8,0.39,0.59,2020-03-04,05:30,N,nominal,1.0NRT,299.4,4.4,D
14.46032,108.09242,332.8,0.59,0.53,2020-03-04,05:30,N,nominal,1.0NRT,300.9,5.6,D
14.47859,108.11004,341.2,0.59,0.53,2020-03-04,05:30,N,nominal,1.0NRT,303,14.3,D
14.47752,108.10432,333.2,0.59,0.53,2020-03-04,05:30,N,nominal,1.0NRT,300.8,12.2,D
14.48348,108.10957,342.1,0.59,0.53,2020-03-04,05:30,N,nominal,1.0NRT,300.4,29.1,D
14.48246,108.1041,341.9,0.59,0.53,2020-03-04,05:30,N,nominal,1.0NRT,308.3,32.9,D
16.61085,121.61337,331.9,0.44,0.46,2020-03-04,05:30,N,nominal,1.0NRT,298.9,4.6,D
14.53506,108.20049,351.8,0.58,0.52,2020-03-04,05:30,N,nominal,1.0NRT,297.6,20.8,D
14.51607,108.09713,333.6,0.59,0.53,2020-03-04,05:30,N,nominal,1.0NRT,295,9.5,D
16.61305,121.61304,334.2,0.44,0.46,2020-03-04,05:30,N,nominal,1.0NRT,298,5.2,D
14.53375,108.19712,343.3,0.58,0.52,2020-03-04,05:30,N,nominal,1.0NRT,297.6,14.2,D
14.51518,108.1002,346.2,0.59,0.53,2020-03-04,05:30,N,nominal,1.0NRT,299.6,13.2,D
14.5397,108.20232,367,0.58,0.52,2020-03-04,05:30,N,high,1.0NRT,301.9,152,D
14.55715,108.29373,339.8,0.57,0.52,2020-03-04,05:30,N,nominal,1.0NRT,297,14.2,D
14.40769,107.51749,330.9,0.32,0.55,2020-03-04,05:30,N,nominal,1.0NRT,300.7,3.6,D
14.54325,108.19495,367,0.58,0.52,2020-03-04,05:30,N,high,1.0NRT,300.4,97,D
14.54209,108.18889,346.3,0.58,0.52,2020-03-04,05:30,N,nominal,1.0NRT,295.1,97,D
14.53094,108.05202,340.9,0.59,0.53,2020-03-04,05:30,N,nominal,1.0NRT,301.8,13.4,D
14.07547,105.69813,337.6,0.43,0.62,2020-03-04,05:30,N,nominal,1.0NRT,296.2,5.1,D
14.5676,108.16659,331.3,0.58,0.52,2020-03-04,05:30,N,nominal,1.0NRT,300.4,5.4,D
16.54175,120.60091,331.8,0.38,0.43,2020-03-04,05:30,N,nominal,1.0NRT,297.6,3,D
13.84377,102.79324,341.8,0.67,0.74,2020-03-04,05:30,N,nominal,1.0NRT,288.3,10.8,D
14.87208,107.89788,352.6,0.6,0.53,2020-03-04,05:30,N,nominal,1.0NRT,306.2,43.7,D
14.87072,107.89059,337.1,0.6,0.53,2020-03-04,05:30,N,nominal,1.0NRT,301.7,43.7,D
14.79399,107.48502,329.9,0.32,0.54,2020-03-04,05:30,N,nominal,1.0NRT,298.7,1.6,D
14.41903,105.52908,333.4,0.43,0.62,2020-03-04,05:30,N,nominal,1.0NRT,284.6,3.2,D
13.87968,102.86327,332.4,0.66,0.73,2020-03-04,05:30,N,nominal,1.0NRT,289.2,4.3,D
14.41962,105.52867,334.9,0.43,0.62,2020-03-04,05:30,N,nominal,1.0NRT,284.6,4.1,D
13.84383,102.79072,349,0.67,0.73,2020-03-04,05:30,N,nominal,1.0NRT,288.4,12.8,D
14.7856,107.1818,331.9,0.33,0.55,2020-03-04,05:30,N,nominal,1.0NRT,297.7,4.9,D
14.67094,106.60061,343.4,0.37,0.58,2020-03-04,05:30,N,nominal,1.0NRT,297.1,2,D
14.79067,107.18073,367,0.33,0.55,2020-03-04,05:30,N,high,1.0NRT,295.1,4.9,D
14.72043,106.82303,367,0.35,0.57,2020-03-04,05:30,N,high,1.0NRT,299.3,28.9,D
14.95215,108.01548,343.1,0.58,0.52,2020-03-04,05:30,N,nominal,1.0NRT,298.9,9.4,D
14.71978,106.81975,349.4,0.35,0.57,2020-03-04,05:30,N,nominal,1.0NRT,306.8,39.5,D
14.71913,106.81645,354.8,0.35,0.57,2020-03-04,05:30,N,nominal,1.0NRT,302.8,39.5,D
14.71849,106.81317,333.7,0.35,0.57,2020-03-04,05:30,N,nominal,1.0NRT,300,7,D
14.87955,107.61152,338.5,0.62,0.54,2020-03-04,05:30,N,nominal,1.0NRT,301.5,3.6,D
14.79453,107.17342,355.7,0.33,0.56,2020-03-04,05:30,N,nominal,1.0NRT,289,3.7,D
14.46753,105.50218,347.9,0.43,0.62,2020-03-04,05:30,N,nominal,1.0NRT,283.9,31.9,D
14.46834,105.5062,367,0.43,0.62,2020-03-04,05:30,N,low,1.0NRT,284.1,37.9,D
14.82325,107.26693,367,0.33,0.55,2020-03-04,05:30,N,high,1.0NRT,301.5,9.9,D
14.82267,107.26393,354.3,0.33,0.55,2020-03-04,05:30,N,nominal,1.0NRT,298.7,9.9,D
14.93482,107.82003,340.7,0.6,0.53,2020-03-04,05:30,N,nominal,1.0NRT,297.8,15.4,D
14.94113,107.82668,334.2,0.6,0.53,2020-03-04,05:30,N,nominal,1.0NRT,295.7,5.5,D
14.78504,106.98815,329.2,0.34,0.56,2020-03-04,05:30,N,low,1.0NRT,300.5,2.2,D
14.79019,106.98712,338.9,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,301.3,2,D
14.84388,107.23785,367,0.33,0.55,2020-03-04,05:30,N,high,1.0NRT,299.5,13.8,D
14.62735,106.12678,336.8,0.39,0.6,2020-03-04,05:30,N,nominal,1.0NRT,292.9,16.5,D
14.62663,106.12312,356.2,0.39,0.6,2020-03-04,05:30,N,nominal,1.0NRT,296.7,16.5,D
14.62592,106.11955,347.8,0.39,0.6,2020-03-04,05:30,N,nominal,1.0NRT,293.9,11.1,D
14.70239,106.48013,350.6,0.37,0.58,2020-03-04,05:30,N,nominal,1.0NRT,298,6.6,D
14.69022,106.41793,343,0.38,0.58,2020-03-04,05:30,N,nominal,1.0NRT,296.2,3.4,D
14.70365,106.42976,344.7,0.37,0.58,2020-03-04,05:30,N,nominal,1.0NRT,297.5,4.2,D
14.75087,106.64449,339.6,0.36,0.58,2020-03-04,05:30,N,nominal,1.0NRT,297.7,4.1,D
14.77861,106.7599,338.1,0.36,0.57,2020-03-04,05:30,N,nominal,1.0NRT,299,1,D
14.69303,106.28922,331.2,0.38,0.59,2020-03-04,05:30,N,nominal,1.0NRT,298.7,9.2,D
14.69234,106.28565,356.1,0.38,0.59,2020-03-04,05:30,N,nominal,1.0NRT,299.1,11.8,D
14.69844,106.28819,332.2,0.38,0.59,2020-03-04,05:30,N,nominal,1.0NRT,295.8,15.9,D
14.69774,106.28461,356.4,0.38,0.59,2020-03-04,05:30,N,nominal,1.0NRT,299.9,23.2,D
14.75486,106.64273,344.6,0.36,0.57,2020-03-04,05:30,N,nominal,1.0NRT,293.7,6.5,D
14.69452,106.2881,367,0.38,0.59,2020-03-04,05:30,N,high,1.0NRT,299.3,32.8,D
14.6938,106.28452,341.4,0.38,0.59,2020-03-04,05:30,N,nominal,1.0NRT,300.6,29.6,D
14.75367,106.44386,367,0.37,0.58,2020-03-04,05:30,N,high,1.0NRT,298.4,19.5,D
14.75299,106.44045,351.3,0.37,0.58,2020-03-04,05:30,N,nominal,1.0NRT,297.2,13.1,D
14.90115,107.05531,335.5,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,303.9,3.4,D
14.25474,103.66507,330.2,0.58,0.7,2020-03-04,05:30,N,nominal,1.0NRT,286,7.1,D
14.77415,106.17919,367,0.39,0.59,2020-03-04,05:30,N,high,1.0NRT,296.4,16.3,D
14.77344,106.17555,345.1,0.39,0.59,2020-03-04,05:30,N,nominal,1.0NRT,292,16.3,D
17.17575,120.93819,352.2,0.41,0.45,2020-03-04,05:30,N,nominal,1.0NRT,300.1,8.2,D
17.17784,120.93723,353.6,0.41,0.45,2020-03-04,05:30,N,nominal,1.0NRT,298.7,10,D
14.77426,106.17802,367,0.39,0.59,2020-03-04,05:30,N,high,1.0NRT,296.6,30.1,D
14.81268,106.20074,367,0.39,0.59,2020-03-04,05:30,N,high,1.0NRT,298.3,12.1,D
15.12,107.76266,329.6,0.6,0.53,2020-03-04,05:30,N,nominal,1.0NRT,295.4,8.9,D
14.81195,106.19714,345.6,0.39,0.59,2020-03-04,05:30,N,nominal,1.0NRT,295.4,12.1,D
14.92389,106.64875,343,0.36,0.57,2020-03-04,05:30,N,nominal,1.0NRT,290.1,2.5,D
14.93676,106.57504,353.8,0.36,0.58,2020-03-04,05:30,N,nominal,1.0NRT,293.7,10.6,D
14.93613,106.57178,356.7,0.36,0.58,2020-03-04,05:30,N,nominal,1.0NRT,293.6,10.6,D
14.30105,103.43967,335.9,0.6,0.7,2020-03-04,05:30,N,nominal,1.0NRT,289.7,9.1,D
15.01862,106.85741,331.3,0.35,0.56,2020-03-04,05:30,N,nominal,1.0NRT,295,3.3,D
14.30094,103.43969,338.6,0.6,0.7,2020-03-04,05:30,N,nominal,1.0NRT,289.9,8.6,D
15.01956,106.85736,333.5,0.35,0.56,2020-03-04,05:30,N,nominal,1.0NRT,294.5,3.1,D
14.8555,105.93222,338.2,0.4,0.6,2020-03-04,05:30,N,nominal,1.0NRT,294.9,3.8,D
14.86098,105.93099,338.2,0.4,0.6,2020-03-04,05:30,N,nominal,1.0NRT,291.9,1.9,D
14.89575,106.07498,344.8,0.39,0.59,2020-03-04,05:30,N,nominal,1.0NRT,294.7,3.7,D
15.40996,108.53775,333.9,0.53,0.5,2020-03-04,05:30,N,nominal,1.0NRT,288.8,4,D
14.99851,106.36572,367,0.37,0.58,2020-03-04,05:30,N,high,1.0NRT,300.9,8.2,D
14.99924,106.36944,332.7,0.37,0.58,2020-03-04,05:30,N,nominal,1.0NRT,297,8.2,D
15.00399,106.36537,367,0.37,0.58,2020-03-04,05:30,N,high,1.0NRT,302.6,17.5,D
15.35384,108.18641,345.7,0.56,0.51,2020-03-04,05:30,N,nominal,1.0NRT,296.3,19.1,D
15.42447,108.53892,338.9,0.53,0.5,2020-03-04,05:30,N,nominal,1.0NRT,290.5,7.5,D
15.42357,108.53409,330.5,0.53,0.5,2020-03-04,05:30,N,nominal,1.0NRT,289.8,4.8,D
15.00952,106.36531,345.4,0.37,0.58,2020-03-04,05:30,N,nominal,1.0NRT,295.4,17.5,D
15.05804,106.58542,367,0.36,0.57,2020-03-04,05:30,N,high,1.0NRT,299.2,8.7,D
15.05738,106.58204,367,0.36,0.57,2020-03-04,05:30,N,high,1.0NRT,298.4,8.7,D
15.06132,106.57418,333.2,0.36,0.57,2020-03-04,05:30,N,nominal,1.0NRT,301,6.1,D
14.0594,101.56638,334.1,0.79,0.78,2020-03-04,05:30,N,nominal,1.0NRT,287.1,13.9,D
15.06471,106.57195,333.4,0.36,0.57,2020-03-04,05:30,N,nominal,1.0NRT,297.2,2.6,D
15.13907,106.80791,351.4,0.35,0.56,2020-03-04,05:30,N,nominal,1.0NRT,297.8,7.3,D
15.13846,106.80486,332.7,0.35,0.56,2020-03-04,05:30,N,nominal,1.0NRT,297.6,5.8,D
14.06001,101.56494,334.4,0.79,0.78,2020-03-04,05:30,N,nominal,1.0NRT,287,15.1,D
15.01538,105.96481,331.2,0.4,0.6,2020-03-04,05:30,N,nominal,1.0NRT,296.3,2.5,D
14.99011,105.83853,334.4,0.4,0.6,2020-03-04,05:30,N,nominal,1.0NRT,295.6,4,D
15.0355,105.98009,367,0.4,0.6,2020-03-04,05:30,N,high,1.0NRT,295.4,6,D
15.03476,105.97637,335.9,0.4,0.6,2020-03-04,05:30,N,nominal,1.0NRT,295.2,6,D
15.31583,107.33641,332.8,0.32,0.54,2020-03-04,05:30,N,nominal,1.0NRT,297.2,4.7,D
15.25971,106.96066,334.5,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,294.8,6.2,D
15.2571,106.94703,334,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,286.6,2.7,D
15.2667,106.9695,367,0.34,0.56,2020-03-04,05:30,N,high,1.0NRT,315.2,135.2,D
15.2655,106.96318,367,0.34,0.56,2020-03-04,05:30,N,high,1.0NRT,296.7,51.1,D
15.26485,106.95979,346.3,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,292.4,6.2,D
15.26419,106.95632,354.7,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,289.7,6.2,D
15.26351,106.95278,341.8,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,287.5,8.5,D
15.26611,106.96638,208,0.34,0.56,2020-03-04,05:30,N,low,1.0NRT,304,51.1,D
15.26232,106.96191,339.5,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,294.1,135.7,D
15.26165,106.95854,348,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,291.8,21.5,D
15.26097,106.95516,336.2,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,291.7,21.5,D
15.26028,106.95168,332.5,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,292.4,3.9,D
15.25958,106.94817,336.8,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,290.2,3.9,D
15.26932,106.97038,367,0.34,0.56,2020-03-04,05:30,N,high,1.0NRT,294.7,127.7,D
15.26811,106.96429,367,0.34,0.56,2020-03-04,05:30,N,high,1.0NRT,325.5,135.7,D
15.26745,106.96098,367,0.34,0.56,2020-03-04,05:30,N,high,1.0NRT,328.3,135.7,D
15.26674,106.95745,355.1,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,295.5,21.5,D
15.26602,106.9538,350.1,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,288.5,21.5,D
15.26873,106.96741,208,0.34,0.56,2020-03-04,05:30,N,low,1.0NRT,321,127.7,D
15.27314,106.96291,367,0.34,0.56,2020-03-04,05:30,N,high,1.0NRT,296.9,82.5,D
15.27371,106.96576,332.2,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,293,31.3,D
15.27178,106.95605,341.5,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,292.7,9.4,D
15.27092,106.95172,336.9,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,291.1,9.4,D
15.27249,106.95963,208,0.34,0.56,2020-03-04,05:30,N,low,1.0NRT,298,82.5,D
15.26915,106.72585,331.9,0.35,0.57,2020-03-04,05:30,N,nominal,1.0NRT,299.3,4.2,D
15.22374,106.46777,367,0.36,0.58,2020-03-04,05:30,N,high,1.0NRT,295.3,5.8,D
15.27826,106.71726,332.1,0.35,0.57,2020-03-04,05:30,N,nominal,1.0NRT,298.3,1.7,D
17.54735,120.75056,335.4,0.4,0.44,2020-03-04,05:30,N,nominal,1.0NRT,304.5,2.9,D
15.39395,107.2317,338.6,0.32,0.55,2020-03-04,05:30,N,nominal,1.0NRT,291,3.4,D
15.29191,106.70421,347.4,0.35,0.57,2020-03-04,05:30,N,nominal,1.0NRT,298.4,5.2,D
15.3683,107.0712,338,0.33,0.55,2020-03-04,05:30,N,nominal,1.0NRT,292.8,6.6,D
17.56923,120.85707,332.4,0.41,0.45,2020-03-04,05:30,N,nominal,1.0NRT,300.7,2.5,D
17.6792,121.43797,345.5,0.44,0.46,2020-03-04,05:30,N,nominal,1.0NRT,300.6,5.7,D
17.61386,120.79474,341.6,0.41,0.45,2020-03-04,05:30,N,nominal,1.0NRT,302,7.7,D
17.72165,121.42817,331.8,0.44,0.46,2020-03-04,05:30,N,nominal,1.0NRT,297.3,2.8,D
15.47742,107.21307,335.4,0.32,0.55,2020-03-04,05:30,N,nominal,1.0NRT,294.1,3.2,D
15.33675,106.46651,333.7,0.36,0.58,2020-03-04,05:30,N,nominal,1.0NRT,285.8,5.5,D
15.34972,106.47678,367,0.36,0.58,2020-03-04,05:30,N,high,1.0NRT,297.4,17.6,D
15.38786,106.67133,337.4,0.35,0.57,2020-03-04,05:30,N,nominal,1.0NRT,297.6,4.9,D
15.38725,106.66821,351.5,0.35,0.57,2020-03-04,05:30,N,nominal,1.0NRT,298.8,4.9,D
15.34909,106.47357,354.6,0.36,0.58,2020-03-04,05:30,N,nominal,1.0NRT,291.7,9.6,D
15.39301,106.67005,351.8,0.35,0.57,2020-03-04,05:30,N,nominal,1.0NRT,298.2,4.9,D
15.39239,106.66688,351.3,0.35,0.57,2020-03-04,05:30,N,nominal,1.0NRT,298.1,4.9,D
15.38877,106.62062,354.1,0.35,0.57,2020-03-04,05:30,N,nominal,1.0NRT,297.8,5.2,D
15.36167,106.45396,334.4,0.36,0.58,2020-03-04,05:30,N,nominal,1.0NRT,292.3,3.6,D
15.41661,106.70823,351.5,0.35,0.57,2020-03-04,05:30,N,nominal,1.0NRT,301.7,8.4,D
15.41297,106.66158,343,0.35,0.57,2020-03-04,05:30,N,nominal,1.0NRT,298.2,4.6,D
15.41234,106.65833,340.2,0.35,0.57,2020-03-04,05:30,N,nominal,1.0NRT,298.4,3.7,D
15.38851,106.5355,336.6,0.36,0.57,2020-03-04,05:30,N,nominal,1.0NRT,295.1,2.7,D
15.46058,106.88063,367,0.34,0.56,2020-03-04,05:30,N,high,1.0NRT,296,27,D
15.46007,106.87798,354.9,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,295.5,27,D
15.36577,106.3905,351.5,0.37,0.58,2020-03-04,05:30,N,nominal,1.0NRT,291.2,7.6,D
15.46565,106.87936,367,0.34,0.56,2020-03-04,05:30,N,high,1.0NRT,306,27,D
15.46512,106.87661,339.7,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,295.8,27,D
15.41784,106.71001,350.9,0.35,0.57,2020-03-04,05:30,N,nominal,1.0NRT,300.6,8.1,D
15.41321,106.66021,367,0.35,0.57,2020-03-04,05:30,N,high,1.0NRT,299.3,6,D
15.46295,106.88149,350.1,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,294.5,45.5,D
15.4624,106.87873,344.2,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,311.7,31.1,D
15.46189,106.87612,341.4,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,294.5,31.1,D
15.36482,106.39331,333.7,0.37,0.58,2020-03-04,05:30,N,nominal,1.0NRT,291.2,3.8,D
15.36411,106.38979,338.8,0.37,0.58,2020-03-04,05:30,N,nominal,1.0NRT,287.7,3.8,D
15.4675,106.8776,330.1,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,294,31.1,D
15.53128,107.17238,367,0.32,0.55,2020-03-04,05:30,N,high,1.0NRT,291.6,12.8,D
15.53622,107.171,367,0.32,0.55,2020-03-04,05:30,N,high,1.0NRT,294.3,12.8,D
15.39472,106.45993,345.9,0.36,0.58,2020-03-04,05:30,N,nominal,1.0NRT,288.6,6.5,D
15.3924,106.36612,335.8,0.37,0.58,2020-03-04,05:30,N,nominal,1.0NRT,292.5,6.1,D
15.4696,106.61736,367,0.35,0.57,2020-03-04,05:30,N,high,1.0NRT,295.1,8.8,D
15.35125,105.99277,367,0.39,0.59,2020-03-04,05:30,N,high,1.0NRT,299.9,14.2,D
15.38062,105.99848,337.8,0.39,0.59,2020-03-04,05:30,N,nominal,1.0NRT,297.9,2.8,D
15.3799,105.99482,335.2,0.39,0.59,2020-03-04,05:30,N,nominal,1.0NRT,298.8,2.8,D
15.54572,106.73148,367,0.35,0.56,2020-03-04,05:30,N,high,1.0NRT,301.5,6.7,D
15.49676,106.56729,342.1,0.35,0.57,2020-03-04,05:30,N,nominal,1.0NRT,291.9,3.6,D
15.38025,105.9957,351.2,0.39,0.59,2020-03-04,05:30,N,nominal,1.0NRT,299.3,6.7,D
15.54599,106.73139,367,0.34,0.56,2020-03-04,05:30,N,high,1.0NRT,301.7,7.5,D
15.57187,106.72655,367,0.34,0.56,2020-03-04,05:30,N,high,1.0NRT,299,10.1,D
17.86851,120.91724,354.8,0.42,0.45,2020-03-04,05:30,N,nominal,1.0NRT,304.4,12.5,D
17.868,120.9131,344.2,0.42,0.45,2020-03-04,05:30,N,nominal,1.0NRT,304.4,12.5,D
15.53666,106.41235,335.8,0.36,0.58,2020-03-04,05:30,N,nominal,1.0NRT,295.9,3.1,D
17.87616,120.91073,334.8,0.42,0.45,2020-03-04,05:30,N,nominal,1.0NRT,302.4,5.3,D
15.48296,106.05806,342.2,0.38,0.59,2020-03-04,05:30,N,nominal,1.0NRT,297,6.9,D
15.25655,104.81557,330.1,0.47,0.64,2020-03-04,05:30,N,nominal,1.0NRT,291.6,1.9,D
16.57408,106.53233,339.2,0.34,0.56,2020-03-04,05:30,N,nominal,1.0NRT,294.1,4,D
10.30331,123.82806,330.5,0.51,0.49,2020-03-04,05:30,N,nominal,1.0NRT,295.7,2.7,D
10.21606,123.07255,331.2,0.45,0.47,2020-03-04,05:30,N,nominal,1.0NRT,291.5,3.3,D
9.66611,118.68413,333.5,0.4,0.37,2020-03-04,05:30,N,nominal,1.0NRT,302.7,2.9,D
9.80995,118.74102,354.5,0.4,0.37,2020-03-04,05:30,N,nominal,1.0NRT,306.6,7.8,D
9.81335,118.74052,331,0.4,0.37,2020-03-04,05:30,N,low,1.0NRT,304.1,3.2,D
10.75732,123.0117,335.9,0.45,0.47,2020-03-04,05:30,N,nominal,1.0NRT,292.9,2.5,D
10.84136,123.00489,341.4,0.45,0.47,2020-03-04,05:30,N,nominal,1.0NRT,296.1,5,D
11.18793,125.32389,329.1,0.33,0.55,2020-03-04,05:30,N,nominal,1.0NRT,295.3,1.1,D
10.48228,119.40505,333.5,0.43,0.38,2020-03-04,05:30,N,nominal,1.0NRT,299.5,3.1,D
11.15562,122.46976,340.9,0.42,0.45,2020-03-04,05:30,N,nominal,1.0NRT,295.3,5.1,D
11.10669,122.1174,335.6,0.4,0.44,2020-03-04,05:30,N,nominal,1.0NRT,298.9,2.6,D
11.15564,122.46924,333.5,0.42,0.46,2020-03-04,05:30,N,nominal,1.0NRT,294.9,3.1,D
11.10924,122.11605,330.7,0.4,0.44,2020-03-04,05:30,N,nominal,1.0NRT,296.9,1.9,D
11.15562,122.43645,334.5,0.42,0.45,2020-03-04,05:30,N,nominal,1.0NRT,297.1,3.2,D
11.16092,122.4119,341.2,0.42,0.45,2020-03-04,05:30,N,nominal,1.0NRT,298.7,3.7,D
11.21908,122.43222,331.5,0.42,0.45,2020-03-04,05:30,N,nominal,1.0NRT,297.3,5,D
11.25151,122.41954,337.5,0.42,0.45,2020-03-04,05:30,N,nominal,1.0NRT,294.1,4,D
11.24816,122.41994,332.3,0.42,0.45,2020-03-04,05:30,N,nominal,1.0NRT,297.4,5.5,D
11.27753,122.41611,344.2,0.42,0.45,2020-03-04,05:30,N,nominal,1.0NRT,297.7,5.4,D
11.27124,122.1474,341.9,0.41,0.45,2020-03-04,05:30,N,nominal,1.0NRT,299.2,4.8,D
11.31877,122.40528,340.6,0.42,0.45,2020-03-04,05:30,N,nominal,1.0NRT,298.7,7.9,D
11.45072,122.95393,339.8,0.46,0.47,2020-03-04,05:30,N,nominal,1.0NRT,294.8,6,D
12.18909,124.69845,339,0.61,0.54,2020-03-04,05:30,N,nominal,1.0NRT,292,6,D
12.18974,124.69613,339.8,0.61,0.54,2020-03-04,05:30,N,nominal,1.0NRT,291.3,8.1,D
9.52835,106.11019,367,0.49,0.65,2020-03-04,05:30,N,high,1.0NRT,297.9,150.6,D
9.53514,106.14595,339.4,0.48,0.65,2020-03-04,05:30,N,nominal,1.0NRT,293.8,4.9,D
9.3493,104.8615,339.8,0.59,0.7,2020-03-04,05:30,N,nominal,1.0NRT,293.3,8.1,D
9.35514,104.86298,339.8,0.59,0.7,2020-03-04,05:30,N,nominal,1.0NRT,291.2,10.4,D
